ParticipantID,Trial,SaccadeNo,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task,StartTime
oscar1,2,33,11566,10,NA,NA,1593.7,812.5,NA,NA,FALSE,10,"0,51",LEFT,1,Counting,11558
oscar1,2,34,11802,46,NA,NA,1118.1,374.1,NA,NA,FALSE,46,"14,83",LEFT,1,Counting,11758
oscar1,2,35,11940,28,NA,NA,1142.5,261.7,NA,NA,FALSE,28,"3,04",LEFT,1,Counting,11914
oscar1,2,36,12188,26,NA,NA,1041.3,299.3,NA,NA,FALSE,26,"2,63",LEFT,1,Counting,12164
oscar1,2,37,12528,112,NA,NA,1666.1,311,NA,NA,FALSE,112,"13,05",LEFT,1,Counting,12418
oscar1,2,38,12576,22,NA,NA,1655.6,312.8,NA,NA,FALSE,22,"0,23",LEFT,1,Counting,12556
oscar1,2,39,13092,332,NA,NA,350.8,266,NA,NA,TRUE,332,"26,03",LEFT,1,Counting,12762
oscar1,2,40,13262,18,NA,NA,430.2,344.9,NA,NA,FALSE,18,"1,24",LEFT,1,Counting,13246
oscar1,2,41,13430,32,NA,NA,561,263.8,NA,NA,FALSE,32,"3,76",LEFT,1,Counting,13400
oscar1,2,42,13714,42,NA,NA,1094.4,358.3,NA,NA,FALSE,42,"10,86",LEFT,1,Counting,13674
oscar1,2,43,13918,24,NA,NA,1096,437.9,NA,NA,FALSE,24,"2,10",LEFT,1,Counting,13896
oscar1,2,44,14200,18,NA,NA,1051.4,485.6,NA,NA,FALSE,18,"1,04",LEFT,1,Counting,14184
oscar1,2,45,14398,40,NA,NA,805,560.2,NA,NA,FALSE,40,"5,17",LEFT,1,Counting,14360
oscar1,2,46,14696,10,NA,NA,846.1,559.5,NA,NA,FALSE,10,"0,41",LEFT,1,Counting,14688
oscar1,2,47,14966,40,NA,NA,593.2,596.4,NA,NA,FALSE,40,"5,74",LEFT,1,Counting,14928
oscar1,2,48,15260,44,NA,NA,994.1,544,NA,NA,FALSE,44,"7,99",LEFT,1,Counting,15218
oscar1,2,49,15590,54,NA,NA,219.4,636.5,NA,NA,FALSE,54,"16,15",LEFT,1,Counting,15538
oscar1,2,50,15876,22,NA,NA,197.5,638.3,NA,NA,FALSE,22,"1,55",LEFT,1,Counting,15856
oscar1,2,51,16114,46,NA,NA,204.4,197.8,NA,NA,FALSE,46,"11,04",LEFT,1,Counting,16070
oscar1,2,52,16388,52,NA,NA,818.1,301.5,NA,NA,FALSE,52,"12,41",LEFT,1,Counting,16338
oscar1,2,53,16572,12,NA,NA,809.8,294.1,NA,NA,FALSE,12,"0,63",LEFT,1,Counting,16562
oscar1,2,54,16742,38,NA,NA,550.3,237.8,NA,NA,FALSE,38,"5,61",LEFT,1,Counting,16706
oscar1,2,55,17092,46,NA,NA,1164.8,294.1,NA,NA,FALSE,46,"12,44",LEFT,1,Counting,17048
oscar1,2,56,17476,36,NA,NA,993.5,493.2,NA,NA,FALSE,36,"6,16",LEFT,1,Counting,17442
oscar1,2,57,18074,30,NA,NA,1165.8,568.1,NA,NA,FALSE,30,"3,70",LEFT,1,Counting,18046
oscar1,2,58,18422,22,NA,NA,1104.8,576.9,NA,NA,FALSE,22,"1,62",LEFT,1,Counting,18402
oscar1,2,59,18650,12,NA,NA,1115.7,575.9,NA,NA,FALSE,12,"0,59",LEFT,1,Counting,18640
oscar1,2,60,20084,60,NA,NA,1436,774.8,NA,NA,FALSE,60,"7,64",LEFT,1,Counting,20026
oscar1,2,61,21168,798,NA,NA,1101.6,563,NA,NA,TRUE,798,"8,30",LEFT,1,Counting,20372
oscar1,3,1,516,40,NA,NA,854.1,768.3,NA,NA,FALSE,40,"7,18",LEFT,1,Counting,478
oscar1,3,2,1194,452,NA,NA,515.8,818.6,NA,NA,TRUE,452,"7,70",LEFT,1,Counting,744
oscar1,3,3,1336,40,NA,NA,147.4,804.6,NA,NA,FALSE,40,"3,63",LEFT,1,Counting,1298
oscar1,3,4,1542,18,NA,NA,118.6,758.2,NA,NA,FALSE,18,"1,23",LEFT,1,Counting,1526
oscar1,3,5,1746,24,NA,NA,122.5,685.7,NA,NA,FALSE,24,"1,81",LEFT,1,Counting,1724
oscar1,3,6,1946,50,NA,NA,768.1,426.5,NA,NA,FALSE,50,"14,02",LEFT,1,Counting,1898
oscar1,3,7,2212,44,NA,NA,1252.4,410.4,NA,NA,FALSE,44,"9,99",LEFT,1,Counting,2170
oscar1,3,8,2426,58,NA,NA,501.4,283.9,NA,NA,FALSE,58,"15,65",LEFT,1,Counting,2370
oscar1,3,9,2592,22,NA,NA,434.4,274,NA,NA,FALSE,22,"2,11",LEFT,1,Counting,2572
oscar1,3,10,2770,42,NA,NA,82.1,221.6,NA,NA,FALSE,42,"7,01",LEFT,1,Counting,2730
oscar1,3,11,2954,16,NA,NA,106.3,198.4,NA,NA,FALSE,16,"0,69",LEFT,1,Counting,2940
oscar1,3,12,3406,18,NA,NA,141.5,212.6,NA,NA,FALSE,18,"1,06",LEFT,1,Counting,3390
oscar1,3,13,3590,26,NA,NA,290.9,253.2,NA,NA,FALSE,26,"2,73",LEFT,1,Counting,3566
oscar1,3,14,3970,124,NA,NA,159.6,425.6,NA,NA,TRUE,124,"5,56",LEFT,1,Counting,3848
oscar1,3,15,4180,50,NA,NA,329.1,99.3,NA,NA,FALSE,50,"11,83",LEFT,1,Counting,4132
oscar1,3,16,4426,18,NA,NA,375.9,77.9,NA,NA,FALSE,18,"0,77",LEFT,1,Counting,4410
oscar1,3,17,4668,28,NA,NA,550.5,107.6,NA,NA,FALSE,28,"3,53",LEFT,1,Counting,4642
oscar1,3,18,5012,38,NA,NA,745.1,235.1,NA,NA,FALSE,38,"4,77",LEFT,1,Counting,4976
oscar1,3,19,5356,26,NA,NA,848.1,277.6,NA,NA,FALSE,26,"2,69",LEFT,1,Counting,5332
oscar1,3,20,5622,32,NA,NA,990.1,445.1,NA,NA,FALSE,32,"4,50",LEFT,1,Counting,5592
oscar1,3,21,5882,32,NA,NA,1048.5,619.8,NA,NA,FALSE,32,"4,29",LEFT,1,Counting,5852
oscar1,3,22,6560,46,NA,NA,609.3,675.6,NA,NA,FALSE,46,"9,02",LEFT,1,Counting,6516
oscar1,3,23,6792,20,NA,NA,548,698.3,NA,NA,FALSE,20,"1,70",LEFT,1,Counting,6774
oscar1,3,24,7020,44,NA,NA,108.3,607.3,NA,NA,FALSE,44,"8,75",LEFT,1,Counting,6978
oscar1,3,25,7220,22,NA,NA,206.9,608.1,NA,NA,FALSE,22,"1,46",LEFT,1,Counting,7200
oscar1,3,26,7414,28,NA,NA,115.3,679.6,NA,NA,FALSE,28,"2,94",LEFT,1,Counting,7388
oscar1,3,27,7686,8,NA,NA,116.5,688.2,NA,NA,FALSE,8,"0,32",LEFT,1,Counting,7680
oscar1,3,28,7842,20,NA,NA,77.2,719.2,NA,NA,FALSE,20,"1,39",LEFT,1,Counting,7824
oscar1,3,29,8254,32,NA,NA,225,789.8,NA,NA,FALSE,32,"3,42",LEFT,1,Counting,8224
oscar1,3,30,8560,32,NA,NA,99.8,934.6,NA,NA,FALSE,32,"4,37",LEFT,1,Counting,8530
oscar1,3,31,8828,36,NA,NA,317.2,1006,NA,NA,FALSE,36,"4,47",LEFT,1,Counting,8794
oscar1,3,32,9146,14,NA,NA,307.3,982.9,NA,NA,FALSE,14,"0,83",LEFT,1,Counting,9134
oscar1,3,33,9560,34,NA,NA,528.3,1042.1,NA,NA,FALSE,34,"4,56",LEFT,1,Counting,9528
oscar1,3,34,9848,10,NA,NA,523.9,1050.4,NA,NA,FALSE,10,"0,55",LEFT,1,Counting,9840
oscar1,3,35,10118,48,NA,NA,1228,1086.7,NA,NA,FALSE,48,"13,71",LEFT,1,Counting,10072
oscar1,3,36,10330,18,NA,NA,1172.3,1050.1,NA,NA,FALSE,18,"1,39",LEFT,1,Counting,10314
oscar1,3,37,10526,26,NA,NA,1255.8,996.1,NA,NA,FALSE,26,"2,17",LEFT,1,Counting,10502
oscar1,3,38,10748,48,NA,NA,950.3,835.9,NA,NA,FALSE,48,"7,26",LEFT,1,Counting,10702
oscar1,3,39,11056,20,NA,NA,990,798,NA,NA,FALSE,20,"1,22",LEFT,1,Counting,11038
oscar1,3,40,11264,18,NA,NA,956.7,802.6,NA,NA,FALSE,18,"0,91",LEFT,1,Counting,11248
oscar1,3,41,11508,44,NA,NA,1389.5,682.3,NA,NA,FALSE,44,"9,48",LEFT,1,Counting,11466
oscar1,3,42,11852,26,NA,NA,1292.3,688.7,NA,NA,FALSE,26,"2,42",LEFT,1,Counting,11828
oscar1,3,43,12116,18,NA,NA,1296.2,710.2,NA,NA,FALSE,18,"1,08",LEFT,1,Counting,12100
oscar1,3,44,12362,26,NA,NA,1227.4,636.4,NA,NA,FALSE,26,"2,76",LEFT,1,Counting,12338
oscar1,3,45,12572,28,NA,NA,1202.4,730.2,NA,NA,FALSE,28,"2,91",LEFT,1,Counting,12546
oscar1,3,46,12856,22,NA,NA,1271.3,773.7,NA,NA,FALSE,22,"1,70",LEFT,1,Counting,12836
oscar1,3,47,13134,42,NA,NA,921.7,731.2,NA,NA,FALSE,42,"7,51",LEFT,1,Counting,13094
oscar1,3,48,13476,42,NA,NA,606.9,749.9,NA,NA,FALSE,42,"6,71",LEFT,1,Counting,13436
oscar1,3,49,13788,42,NA,NA,971.2,729.5,NA,NA,FALSE,42,"7,15",LEFT,1,Counting,13748
oscar1,3,50,14000,20,NA,NA,1050.1,728.4,NA,NA,FALSE,20,"1,74",LEFT,1,Counting,13982
oscar1,3,51,14492,46,NA,NA,672.2,727.3,NA,NA,FALSE,46,"8,18",LEFT,1,Counting,14448
oscar1,3,52,14780,22,NA,NA,756.6,731,NA,NA,FALSE,22,"1,41",LEFT,1,Counting,14760
oscar1,3,53,14982,38,NA,NA,487.7,787.1,NA,NA,FALSE,38,"5,99",LEFT,1,Counting,14946
oscar1,3,54,15326,20,NA,NA,570.3,793.8,NA,NA,FALSE,20,"1,60",LEFT,1,Counting,15308
oscar1,3,55,15718,36,NA,NA,386.8,750.4,NA,NA,FALSE,36,"4,35",LEFT,1,Counting,15684
oscar1,3,56,16114,26,NA,NA,257.5,770.8,NA,NA,FALSE,26,"2,76",LEFT,1,Counting,16090
oscar1,3,57,16440,20,NA,NA,144.4,780.5,NA,NA,FALSE,20,"1,51",LEFT,1,Counting,16422
oscar1,3,58,16690,16,NA,NA,97.6,755.1,NA,NA,FALSE,16,"1,01",LEFT,1,Counting,16676
oscar1,3,59,17044,20,NA,NA,131.1,697.9,NA,NA,FALSE,20,"1,17",LEFT,1,Counting,17026
oscar1,3,60,17296,54,NA,NA,944.4,721.4,NA,NA,FALSE,54,"15,95",LEFT,1,Counting,17244
oscar1,3,61,17678,26,NA,NA,1051.6,689.6,NA,NA,FALSE,26,"2,21",LEFT,1,Counting,17654
oscar1,3,62,17936,40,NA,NA,760.5,719.3,NA,NA,FALSE,40,"6,60",LEFT,1,Counting,17898
oscar1,3,63,18238,38,NA,NA,1043.5,701.8,NA,NA,FALSE,38,"5,57",LEFT,1,Counting,18202
oscar1,3,64,18410,6,NA,NA,1072.9,688.7,NA,NA,FALSE,6,"0,23",LEFT,1,Counting,18406
oscar1,3,65,18924,40,NA,NA,760.7,663.4,NA,NA,FALSE,40,"6,54",LEFT,1,Counting,18886
oscar1,3,66,19234,26,NA,NA,632.4,686.3,NA,NA,FALSE,26,"2,92",LEFT,1,Counting,19210
oscar1,3,67,19610,46,NA,NA,315.5,671,NA,NA,FALSE,46,"5,72",LEFT,1,Counting,19566
oscar1,3,68,19822,26,NA,NA,196.5,654.3,NA,NA,FALSE,26,"2,41",LEFT,1,Counting,19798
oscar1,3,69,20036,72,NA,NA,1503.4,398,NA,NA,FALSE,72,"27,21",LEFT,1,Counting,19966
oscar1,3,70,20280,30,NA,NA,1552,270.6,NA,NA,FALSE,30,"3,36",LEFT,1,Counting,20252
oscar1,3,71,20668,58,NA,NA,812.9,391.3,NA,NA,FALSE,58,"16,02",LEFT,1,Counting,20612
oscar1,3,72,20888,60,NA,NA,1646.4,589.2,NA,NA,FALSE,60,"16,82",LEFT,1,Counting,20830
oscar1,4,1,450,44,NA,NA,820.6,558.2,NA,NA,FALSE,44,"9,65",LEFT,1,Counting,408
oscar1,4,2,774,42,NA,NA,1242.9,655,NA,NA,FALSE,42,"8,23",LEFT,1,Counting,734
oscar1,4,3,1084,44,NA,NA,1100,278.3,NA,NA,FALSE,44,"9,67",LEFT,1,Counting,1042
oscar1,4,4,1508,26,NA,NA,1248.9,268.8,NA,NA,FALSE,26,"2,65",LEFT,1,Counting,1484
oscar1,4,5,1724,40,NA,NA,1565.3,223.8,NA,NA,FALSE,40,"5,94",LEFT,1,Counting,1686
oscar1,4,6,1924,24,NA,NA,1559.6,130.5,NA,NA,FALSE,24,"2,34",LEFT,1,Counting,1902
oscar1,4,7,2258,18,NA,NA,1629.8,95,NA,NA,FALSE,18,"1,12",LEFT,1,Counting,2242
oscar1,4,8,2518,6,NA,NA,1656.4,98.7,NA,NA,FALSE,6,"0,23",LEFT,1,Counting,2514
oscar1,4,9,2722,36,NA,NA,1418,192.8,NA,NA,FALSE,36,"5,24",LEFT,1,Counting,2688
oscar1,4,10,3066,6,NA,NA,1435.2,204.6,NA,NA,FALSE,6,"0,16",LEFT,1,Counting,3062
oscar1,4,11,3296,22,NA,NA,1502.8,256.9,NA,NA,FALSE,22,"1,70",LEFT,1,Counting,3276
oscar1,4,12,3912,34,NA,NA,1586.6,448.4,NA,NA,FALSE,34,"4,62",LEFT,1,Counting,3880
oscar1,4,13,4274,34,NA,NA,1655,621.3,NA,NA,FALSE,34,"4,07",LEFT,1,Counting,4242
oscar1,4,14,4632,18,NA,NA,1667,669.1,NA,NA,FALSE,18,"1,12",LEFT,1,Counting,4616
oscar1,4,15,4802,44,NA,NA,1519.1,384.8,NA,NA,FALSE,44,"7,66",LEFT,1,Counting,4760
oscar1,4,16,5058,20,NA,NA,1559.1,430.5,NA,NA,FALSE,20,"1,49",LEFT,1,Counting,5040
oscar1,4,17,5682,36,NA,NA,1618.1,573.5,NA,NA,FALSE,36,"2,99",LEFT,1,Counting,5648
oscar1,4,18,5834,24,NA,NA,1615.7,492.8,NA,NA,FALSE,24,"2,46",LEFT,1,Counting,5812
oscar1,4,19,6202,42,NA,NA,1658.8,871,NA,NA,FALSE,42,"9,28",LEFT,1,Counting,6162
oscar1,4,20,6860,42,NA,NA,1344.9,1021.3,NA,NA,FALSE,42,"7,17",LEFT,1,Counting,6820
oscar1,4,21,7276,44,NA,NA,934,943.7,NA,NA,FALSE,44,"8,47",LEFT,1,Counting,7234
oscar1,4,22,7496,22,NA,NA,902.3,924.5,NA,NA,FALSE,22,"1,22",LEFT,1,Counting,7476
oscar1,4,23,7730,42,NA,NA,1193.3,709.2,NA,NA,FALSE,42,"7,77",LEFT,1,Counting,7690
oscar1,4,24,7966,38,NA,NA,1205.7,453.9,NA,NA,FALSE,38,"6,49",LEFT,1,Counting,7930
oscar1,4,25,8236,20,NA,NA,1156.7,448.6,NA,NA,FALSE,20,"1,47",LEFT,1,Counting,8218
oscar1,4,26,8426,22,NA,NA,1233.5,474.4,NA,NA,FALSE,22,"1,98",LEFT,1,Counting,8406
oscar1,4,27,8704,18,NA,NA,1280.5,461.2,NA,NA,FALSE,18,"0,69",LEFT,1,Counting,8688
oscar1,4,28,8906,46,NA,NA,1038,174,NA,NA,FALSE,46,"8,88",LEFT,1,Counting,8862
oscar1,4,29,9202,14,NA,NA,1107.1,197,NA,NA,FALSE,14,"0,80",LEFT,1,Counting,9190
oscar1,4,30,9440,28,NA,NA,1009.9,299.6,NA,NA,FALSE,28,"3,30",LEFT,1,Counting,9414
oscar1,4,31,9682,32,NA,NA,1086.4,161.5,NA,NA,FALSE,32,"4,53",LEFT,1,Counting,9652
oscar1,4,32,9974,44,NA,NA,740.2,145.1,NA,NA,FALSE,44,"7,85",LEFT,1,Counting,9932
oscar1,4,33,10582,56,NA,NA,186.8,246.4,NA,NA,FALSE,56,"11,92",LEFT,1,Counting,10528
oscar1,4,34,10868,30,NA,NA,102.6,129,NA,NA,FALSE,30,"3,60",LEFT,1,Counting,10840
oscar1,4,35,11270,46,NA,NA,505.7,458.2,NA,NA,FALSE,46,"12,33",LEFT,1,Counting,11226
oscar1,4,36,11664,44,NA,NA,209.6,729.3,NA,NA,FALSE,44,"8,95",LEFT,1,Counting,11622
oscar1,4,37,11936,34,NA,NA,129.9,934.8,NA,NA,FALSE,34,"5,25",LEFT,1,Counting,11904
oscar1,4,38,12204,32,NA,NA,308,982.4,NA,NA,FALSE,32,"3,65",LEFT,1,Counting,12174
oscar1,4,39,12572,14,NA,NA,356.5,995.5,NA,NA,FALSE,14,"0,79",LEFT,1,Counting,12560
oscar1,4,40,12728,46,NA,NA,722.8,585.5,NA,NA,FALSE,46,"12,34",LEFT,1,Counting,12684
oscar1,4,41,12990,18,NA,NA,802.7,616.3,NA,NA,FALSE,18,"1,19",LEFT,1,Counting,12974
oscar1,4,42,13230,14,NA,NA,794,618.8,NA,NA,FALSE,14,"0,69",LEFT,1,Counting,13218
oscar1,4,43,13506,12,NA,NA,803,635.9,NA,NA,FALSE,12,"0,73",LEFT,1,Counting,13496
oscar1,4,44,13796,38,NA,NA,959.4,874.5,NA,NA,FALSE,38,"6,22",LEFT,1,Counting,13760
oscar1,4,45,14026,16,NA,NA,1008.5,910.1,NA,NA,FALSE,16,"1,17",LEFT,1,Counting,14012
oscar1,4,46,14184,24,NA,NA,882.8,895.1,NA,NA,FALSE,24,"2,79",LEFT,1,Counting,14162
oscar1,4,47,14444,32,NA,NA,980.3,779.8,NA,NA,FALSE,32,"3,63",LEFT,1,Counting,14414
oscar1,4,48,14864,34,NA,NA,1235.1,741.5,NA,NA,FALSE,34,"4,65",LEFT,1,Counting,14832
oscar1,4,49,15202,56,NA,NA,393.9,673.1,NA,NA,FALSE,56,"17,61",LEFT,1,Counting,15148
oscar1,4,50,15684,20,NA,NA,460.9,742.9,NA,NA,FALSE,20,"1,71",LEFT,1,Counting,15666
oscar1,4,51,16054,22,NA,NA,412.3,819.5,NA,NA,FALSE,22,"1,77",LEFT,1,Counting,16034
oscar1,4,52,16236,20,NA,NA,453.1,855.3,NA,NA,FALSE,20,"1,13",LEFT,1,Counting,16218
oscar1,4,53,16458,44,NA,NA,75,878.8,NA,NA,FALSE,44,"7,80",LEFT,1,Counting,16416
oscar1,4,54,16934,44,NA,NA,130.1,555.1,NA,NA,FALSE,44,"7,79",LEFT,1,Counting,16892
oscar1,4,55,17260,18,NA,NA,119.2,596.1,NA,NA,FALSE,18,"0,94",LEFT,1,Counting,17244
oscar1,4,56,17592,30,NA,NA,132.5,530.2,NA,NA,FALSE,30,"2,09",LEFT,1,Counting,17564
oscar1,4,57,17760,34,NA,NA,188.9,313.2,NA,NA,FALSE,34,"4,72",LEFT,1,Counting,17728
oscar1,4,58,18024,24,NA,NA,192.7,205.4,NA,NA,FALSE,24,"2,43",LEFT,1,Counting,18002
oscar1,4,59,18210,24,NA,NA,120.2,134.1,NA,NA,FALSE,24,"2,00",LEFT,1,Counting,18188
oscar1,4,60,18588,50,NA,NA,444.5,112.1,NA,NA,FALSE,50,"7,16",LEFT,1,Counting,18540
oscar1,4,61,19102,44,NA,NA,865.8,282,NA,NA,FALSE,44,"9,81",LEFT,1,Counting,19060
oscar1,4,62,19376,34,NA,NA,1077.3,317.5,NA,NA,FALSE,34,"4,43",LEFT,1,Counting,19344
oscar1,4,63,19662,28,NA,NA,1194.9,284,NA,NA,FALSE,28,"2,66",LEFT,1,Counting,19636
oscar1,4,64,20062,46,NA,NA,1079.9,578.3,NA,NA,FALSE,46,"8,13",LEFT,1,Counting,20018
oscar1,4,65,20332,26,NA,NA,1214,613.3,NA,NA,FALSE,26,"2,46",LEFT,1,Counting,20308
oscar1,4,66,20592,52,NA,NA,473.2,640.8,NA,NA,FALSE,52,"15,73",LEFT,1,Counting,20542
oscar1,4,67,20954,38,NA,NA,742.9,704.7,NA,NA,FALSE,38,"4,97",LEFT,1,Counting,20918
oscar1,5,1,80,42,NA,NA,409.4,897,NA,NA,FALSE,42,"8,12",LEFT,1,Counting,40
oscar1,5,2,396,34,NA,NA,452.3,651.6,NA,NA,FALSE,34,"5,88",LEFT,1,Counting,364
oscar1,5,3,570,42,NA,NA,635.8,337.3,NA,NA,FALSE,42,"8,41",LEFT,1,Counting,530
oscar1,5,4,944,42,NA,NA,814.6,712.8,NA,NA,FALSE,42,"9,76",LEFT,1,Counting,904
oscar1,5,5,1182,44,NA,NA,423.9,968.1,NA,NA,FALSE,44,"10,10",LEFT,1,Counting,1140
oscar1,5,6,1454,38,NA,NA,231.6,957.4,NA,NA,FALSE,38,"4,26",LEFT,1,Counting,1418
oscar1,5,7,1766,26,NA,NA,147.9,1001.3,NA,NA,FALSE,26,"2,06",LEFT,1,Counting,1742
oscar1,5,8,1982,26,NA,NA,243.1,1067.9,NA,NA,FALSE,26,"2,65",LEFT,1,Counting,1958
oscar1,5,9,2200,42,NA,NA,679.2,954.8,NA,NA,FALSE,42,"8,03",LEFT,1,Counting,2160
oscar1,5,10,2476,44,NA,NA,1207.9,1055.6,NA,NA,FALSE,44,"10,56",LEFT,1,Counting,2434
oscar1,5,11,2794,40,NA,NA,1637.1,1075.9,NA,NA,FALSE,40,"7,70",LEFT,1,Counting,2756
oscar1,5,12,3206,26,NA,NA,1541.5,1022.6,NA,NA,FALSE,26,"2,17",LEFT,1,Counting,3182
oscar1,5,13,3440,26,NA,NA,1569.6,896.1,NA,NA,FALSE,26,"1,94",LEFT,1,Counting,3416
oscar1,5,14,3868,26,NA,NA,1424.2,877.2,NA,NA,FALSE,26,"2,99",LEFT,1,Counting,3844
oscar1,5,15,4144,22,NA,NA,1453.3,865.4,NA,NA,FALSE,22,"1,42",LEFT,1,Counting,4124
oscar1,5,16,4414,36,NA,NA,1229.4,865.8,NA,NA,FALSE,36,"5,06",LEFT,1,Counting,4380
oscar1,5,17,4802,40,NA,NA,1442.6,855.9,NA,NA,FALSE,40,"3,94",LEFT,1,Counting,4764
oscar1,5,18,5076,50,NA,NA,926,858.9,NA,NA,FALSE,50,"10,44",LEFT,1,Counting,5028
oscar1,5,19,5434,24,NA,NA,1020.4,854.8,NA,NA,FALSE,24,"1,63",LEFT,1,Counting,5412
oscar1,5,20,5728,54,NA,NA,394.5,880.4,NA,NA,FALSE,54,"13,00",LEFT,1,Counting,5676
oscar1,5,21,5938,38,NA,NA,101.7,902,NA,NA,FALSE,38,"5,84",LEFT,1,Counting,5902
oscar1,5,22,6194,28,NA,NA,231,817.7,NA,NA,FALSE,28,"2,87",LEFT,1,Counting,6168
oscar1,5,23,6400,12,NA,NA,298.8,799.3,NA,NA,FALSE,12,"0,52",LEFT,1,Counting,6390
oscar1,5,24,6630,38,NA,NA,45.4,941,NA,NA,FALSE,38,"5,94",LEFT,1,Counting,6594
oscar1,5,25,6886,50,NA,NA,646.9,969.7,NA,NA,FALSE,50,"11,33",LEFT,1,Counting,6838
oscar1,5,26,7196,24,NA,NA,532.2,927.8,NA,NA,FALSE,24,"2,15",LEFT,1,Counting,7174
oscar1,5,27,7496,24,NA,NA,419.5,984.3,NA,NA,FALSE,24,"2,34",LEFT,1,Counting,7474
oscar1,5,28,7920,44,NA,NA,809.8,831.5,NA,NA,FALSE,44,"8,97",LEFT,1,Counting,7878
oscar1,5,29,8274,26,NA,NA,843.2,736.2,NA,NA,FALSE,26,"2,03",LEFT,1,Counting,8250
oscar1,5,30,8604,48,NA,NA,329.7,718.7,NA,NA,FALSE,48,"10,81",LEFT,1,Counting,8558
oscar1,5,31,8844,20,NA,NA,287.5,690.2,NA,NA,FALSE,20,"1,51",LEFT,1,Counting,8826
oscar1,5,32,9058,22,NA,NA,319.8,751.4,NA,NA,FALSE,22,"1,97",LEFT,1,Counting,9038
oscar1,5,33,9276,40,NA,NA,21,781.7,NA,NA,FALSE,40,"5,94",LEFT,1,Counting,9238
oscar1,5,34,9470,40,NA,NA,140.2,492.4,NA,NA,FALSE,40,"7,27",LEFT,1,Counting,9432
oscar1,5,35,9844,48,NA,NA,566,289.7,NA,NA,FALSE,48,"9,57",LEFT,1,Counting,9798
oscar1,5,36,10158,58,NA,NA,78.1,118.5,NA,NA,FALSE,58,"11,48",LEFT,1,Counting,10102
oscar1,5,37,10370,46,NA,NA,753.3,247,NA,NA,FALSE,46,"13,83",LEFT,1,Counting,10326
oscar1,5,38,10640,58,NA,NA,1509.7,161,NA,NA,FALSE,58,"15,88",LEFT,1,Counting,10584
oscar1,5,39,10980,52,NA,NA,923.8,427.4,NA,NA,FALSE,52,"13,76",LEFT,1,Counting,10930
oscar1,5,40,11332,54,NA,NA,479.4,469,NA,NA,FALSE,54,"9,96",LEFT,1,Counting,11280
oscar1,5,41,11660,22,NA,NA,426.7,460.5,NA,NA,FALSE,22,"1,41",LEFT,1,Counting,11640
oscar1,5,42,11930,18,NA,NA,371.7,455.5,NA,NA,FALSE,18,"1,00",LEFT,1,Counting,11914
oscar1,5,43,12152,42,NA,NA,795.8,538.8,NA,NA,FALSE,42,"9,16",LEFT,1,Counting,12112
oscar1,5,44,12674,24,NA,NA,698.7,573.5,NA,NA,FALSE,24,"2,48",LEFT,1,Counting,12652
oscar1,5,45,13090,24,NA,NA,703.5,677.1,NA,NA,FALSE,24,"2,50",LEFT,1,Counting,13068
oscar1,5,46,13354,30,NA,NA,847.3,681.5,NA,NA,FALSE,30,"2,93",LEFT,1,Counting,13326
oscar1,5,47,13694,20,NA,NA,803,676.3,NA,NA,FALSE,20,"1,28",LEFT,1,Counting,13676
oscar1,5,48,13934,12,NA,NA,769.9,701.5,NA,NA,FALSE,12,"0,57",LEFT,1,Counting,13924
oscar1,5,49,14370,24,NA,NA,813.1,769.4,NA,NA,FALSE,24,"1,95",LEFT,1,Counting,14348
oscar1,5,50,14730,22,NA,NA,845.2,845.9,NA,NA,FALSE,22,"1,61",LEFT,1,Counting,14710
oscar1,5,51,15134,34,NA,NA,1044.5,779.7,NA,NA,FALSE,34,"4,41",LEFT,1,Counting,15102
oscar1,5,52,15556,20,NA,NA,1112.1,753.6,NA,NA,FALSE,20,"1,13",LEFT,1,Counting,15538
oscar1,5,53,15850,24,NA,NA,1112.2,682.8,NA,NA,FALSE,24,"1,65",LEFT,1,Counting,15828
oscar1,5,54,16066,24,NA,NA,1043,620,NA,NA,FALSE,24,"1,95",LEFT,1,Counting,16044
oscar1,5,55,16338,14,NA,NA,1080.9,621.2,NA,NA,FALSE,14,"0,84",LEFT,1,Counting,16326
oscar1,5,56,17068,18,NA,NA,1095.1,587,NA,NA,FALSE,18,"1,06",LEFT,1,Counting,17052
oscar1,5,57,17332,24,NA,NA,1005.7,565.8,NA,NA,FALSE,24,"2,22",LEFT,1,Counting,17310
oscar1,5,58,17512,14,NA,NA,1039.3,566.3,NA,NA,FALSE,14,"0,87",LEFT,1,Counting,17500
oscar1,5,59,17912,22,NA,NA,1071.9,512.6,NA,NA,FALSE,22,"1,53",LEFT,1,Counting,17892
oscar1,5,60,18066,40,NA,NA,797.8,433.2,NA,NA,FALSE,40,"6,39",LEFT,1,Counting,18028
oscar1,5,61,18488,26,NA,NA,889.3,397,NA,NA,FALSE,26,"1,87",LEFT,1,Counting,18464
oscar1,5,62,18758,20,NA,NA,876.4,399.9,NA,NA,FALSE,20,"1,00",LEFT,1,Counting,18740
oscar1,5,63,19032,22,NA,NA,795.2,442.5,NA,NA,FALSE,22,"1,74",LEFT,1,Counting,19012
oscar1,5,64,19294,18,NA,NA,824.3,454.7,NA,NA,FALSE,18,"0,98",LEFT,1,Counting,19278
