ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeUsed,Order,Task
Lina2,1,23,7084,7294,212,288.9,688.7,7500,RIGHT,2,Counting
Lina2,1,24,7328,7634,308,423.1,686.7,7441,RIGHT,2,Counting
Lina2,1,25,7654,8034,382,485.6,702.1,7437,RIGHT,2,Counting
Lina2,1,26,8058,8306,250,579.5,698,7453,RIGHT,2,Counting
Lina2,1,27,8332,8486,156,685.7,680.6,7357,RIGHT,2,Counting
Lina2,1,28,8508,9330,824,734.3,671.8,7232,RIGHT,2,Counting
Lina2,1,29,9344,9474,132,756.1,670.4,7127,RIGHT,2,Counting
Lina2,1,30,9498,9868,372,844.2,659.6,7167,RIGHT,2,Counting
Lina2,1,31,9888,10118,232,903,657.5,7109,RIGHT,2,Counting
Lina2,1,32,10444,10662,220,994.3,684.5,7001,RIGHT,2,Counting
Lina2,1,33,10688,11200,514,1063.1,672.4,6934,RIGHT,2,Counting
Lina2,1,34,11228,11630,404,1161.8,660.8,6913,RIGHT,2,Counting
Lina2,1,35,11664,12132,470,1317.9,693.4,7016,RIGHT,2,Counting
Lina2,1,36,12166,12606,442,1472.2,709.3,7001,RIGHT,2,Counting
Lina2,1,37,12626,13324,700,1515.8,718.4,7053,RIGHT,2,Counting
Lina2,1,38,13350,13944,596,1613.3,730.2,7111,RIGHT,2,Counting
Lina2,1,39,13964,14282,320,1655.6,699.3,7230,RIGHT,2,Counting
Lina2,1,40,14290,14456,168,1672.8,693.9,7357,RIGHT,2,Counting
Lina2,1,41,14482,14928,448,1553.7,689.4,7421,RIGHT,2,Counting
Lina2,1,42,14954,15404,452,1430.3,684.1,7381,RIGHT,2,Counting
Lina2,1,43,15430,15764,336,1309.6,678.5,7341,RIGHT,2,Counting
Lina2,1,44,15776,16226,452,1282,681.7,7235,RIGHT,2,Counting
Lina2,1,45,16252,16656,406,1166.9,683.7,7199,RIGHT,2,Counting
Lina2,1,46,16678,17166,490,1089.3,683.6,7306,RIGHT,2,Counting
Lina2,1,47,17192,17398,208,975.7,673.2,7481,RIGHT,2,Counting
Lina2,1,48,17410,17922,514,1004.8,666.2,7370,RIGHT,2,Counting
Lina2,1,49,17944,18252,310,915.3,662.1,7231,RIGHT,2,Counting
Lina2,1,50,18274,18626,354,842.8,656.3,7298,RIGHT,2,Counting
Lina2,1,51,18658,19172,516,688.8,653.2,7362,RIGHT,2,Counting
Lina2,1,52,19186,19494,310,712.3,647.5,7233,RIGHT,2,Counting
Lina2,1,53,19514,20608,1096,655.2,630.9,7358,RIGHT,2,Counting
Lina2,1,54,20630,21052,424,588.6,629.8,7582,RIGHT,2,Counting
Lina2,1,55,21068,21178,112,540.6,626.6,7622,RIGHT,2,Counting
Lina2,2,1,4,476,474,543.1,637.7,7523,RIGHT,2,Counting
Lina2,2,2,846,964,120,932.5,559.8,7022,RIGHT,2,Counting
Lina2,2,3,1006,1164,160,739.7,420.6,7034,RIGHT,2,Counting
Lina2,2,4,1202,1368,168,556,309.1,6877,RIGHT,2,Counting
Lina2,2,5,1392,1660,270,465.9,297,6522,RIGHT,2,Counting
Lina2,2,6,1694,1904,212,474.8,472.2,6433,RIGHT,2,Counting
Lina2,2,7,1930,2582,654,410.2,557.3,6690,RIGHT,2,Counting
Lina2,2,8,2630,2776,148,561.7,774.2,7110,RIGHT,2,Counting
Lina2,2,9,2794,3062,270,529.7,745.9,7293,RIGHT,2,Counting
Lina2,2,10,3092,3262,172,580.4,817.1,7330,RIGHT,2,Counting
Lina2,2,11,3288,3688,402,662.4,857.6,7478,RIGHT,2,Counting
Lina2,2,12,3714,4004,292,555.1,806.4,7603,RIGHT,2,Counting
Lina2,2,13,4042,4530,490,530.7,675.2,7594,RIGHT,2,Counting
Lina2,2,14,4554,4832,280,498,594.3,7616,RIGHT,2,Counting
Lina2,2,15,4866,5018,154,537.7,475.3,7561,RIGHT,2,Counting
Lina2,2,16,5040,5206,168,539.4,422.9,7471,RIGHT,2,Counting
Lina2,2,17,5246,5718,474,622.8,302.3,7335,RIGHT,2,Counting
Lina2,2,18,5736,5908,174,622.1,276.5,7404,RIGHT,2,Counting
Lina2,2,19,5928,6224,298,628.4,240.9,7423,RIGHT,2,Counting
Lina2,2,20,6236,6602,368,636.6,231.7,7398,RIGHT,2,Counting
Lina2,2,21,6638,7388,752,615.2,387.5,7635,RIGHT,2,Counting
Lina2,2,22,7408,7630,224,667.1,401.6,7796,RIGHT,2,Counting
Lina2,2,23,7664,7826,164,780.7,300.2,7710,RIGHT,2,Counting
Lina2,2,24,7846,8252,408,794.9,277.8,7338,RIGHT,2,Counting
Lina2,2,25,8276,8788,514,747.8,333.5,7296,RIGHT,2,Counting
Lina2,2,26,8820,9092,274,638.6,408.1,7558,RIGHT,2,Counting
Lina2,2,27,9104,9584,482,655,408.7,7552,RIGHT,2,Counting
Lina2,2,28,9614,9892,280,594.3,485.5,7450,RIGHT,2,Counting
Lina2,2,29,9908,10470,564,574.7,527.3,7494,RIGHT,2,Counting
Lina2,2,30,10734,10760,28,568.5,516.8,7747,RIGHT,2,Counting
Lina2,2,31,10770,11150,382,556.1,578.2,7787,RIGHT,2,Counting
Lina2,2,32,11184,11566,384,599.7,691.4,7943,RIGHT,2,Counting
Lina2,2,33,11586,11884,300,630.4,743.8,7994,RIGHT,2,Counting
Lina2,2,34,11894,12262,370,645.2,734.2,7850,RIGHT,2,Counting
Lina2,2,35,12284,12528,246,658.5,805.5,7669,RIGHT,2,Counting
Lina2,2,36,12548,12960,414,704.8,835.5,7704,RIGHT,2,Counting
Lina2,2,37,12978,13120,144,662.5,823,7824,RIGHT,2,Counting
Lina2,2,38,13144,13518,376,675.7,731.9,7630,RIGHT,2,Counting
Lina2,2,39,13556,14018,464,791.5,891.3,7260,RIGHT,2,Counting
Lina2,2,40,14052,14478,428,754.6,815.6,7267,RIGHT,2,Counting
Lina2,2,41,14518,14812,296,669.8,689.2,7462,RIGHT,2,Counting
Lina2,2,42,14842,15016,176,677.2,597,7253,RIGHT,2,Counting
Lina2,2,43,15038,15458,422,664.5,528.9,7126,RIGHT,2,Counting
Lina2,2,44,15482,15648,168,729.9,408.6,7138,RIGHT,2,Counting
Lina2,2,45,15668,16394,728,740.3,346.9,7194,RIGHT,2,Counting
Lina2,2,46,16418,16600,184,777.5,289.9,7422,RIGHT,2,Counting
Lina2,2,47,16624,17200,578,853,279.3,7289,RIGHT,2,Counting
Lina2,2,48,17232,17744,514,786.5,399.4,7381,RIGHT,2,Counting
Lina2,2,49,17776,17960,186,769.9,504.3,7500,RIGHT,2,Counting
Lina2,2,50,17996,18240,246,860.1,384.5,7398,RIGHT,2,Counting
Lina2,2,51,18274,18780,508,791.1,572.2,7282,RIGHT,2,Counting
Lina2,2,52,18812,19038,228,788.4,704.2,7363,RIGHT,2,Counting
Lina2,2,53,19072,19562,492,907.6,815.1,7195,RIGHT,2,Counting
Lina2,2,54,19608,19840,234,879.8,619.5,6955,RIGHT,2,Counting
Lina2,2,55,19866,20034,170,881.4,484,6868,RIGHT,2,Counting
Lina2,2,56,20076,20234,160,859.5,333.5,6731,RIGHT,2,Counting
Lina2,2,57,20258,20486,230,860.9,256.6,6604,RIGHT,2,Counting
Lina2,2,58,20514,20862,350,975,285.6,6537,RIGHT,2,Counting
Lina2,2,59,20888,21166,280,1033.3,385.1,6843,RIGHT,2,Counting
Lina2,3,1,4,76,74,1032,387.7,7009,RIGHT,2,Counting
Lina2,3,2,98,408,312,1049.9,323.2,6986,RIGHT,2,Counting
Lina2,3,3,478,734,258,915,797.7,7120,RIGHT,2,Counting
Lina2,3,4,794,908,116,400.7,830.4,7353,RIGHT,2,Counting
Lina2,3,5,974,1210,238,1049.5,899.2,7366,RIGHT,2,Counting
Lina2,3,6,1238,1522,286,1160,928.1,7429,RIGHT,2,Counting
Lina2,3,7,1550,1840,292,1029.7,939.8,7577,RIGHT,2,Counting
Lina2,3,8,1864,2208,346,1136.7,912.1,7546,RIGHT,2,Counting
Lina2,3,9,2230,2744,516,1088.7,857.8,7571,RIGHT,2,Counting
Lina2,3,10,2766,3200,436,1072.7,815.2,7530,RIGHT,2,Counting
Lina2,3,11,3224,3840,618,992.9,820.3,7411,RIGHT,2,Counting
Lina2,3,12,3868,4390,524,1015.7,937,7418,RIGHT,2,Counting
Lina2,3,13,4404,4706,304,985.9,939.7,7568,RIGHT,2,Counting
Lina2,3,14,4730,5392,664,915.9,920,7261,RIGHT,2,Counting
Lina2,3,15,5404,5672,270,890.5,924.2,6873,RIGHT,2,Counting
Lina2,3,16,5688,6256,570,840.7,925.9,6866,RIGHT,2,Counting
Lina2,3,17,6276,6664,390,780,956.8,7133,RIGHT,2,Counting
Lina2,3,18,6708,6884,178,962.4,806.8,7388,RIGHT,2,Counting
Lina2,3,19,6896,7206,312,949.9,785.6,7397,RIGHT,2,Counting
Lina2,3,20,7224,8852,1630,901.7,768.2,7145,RIGHT,2,Counting
Lina2,3,21,8870,9172,304,842.8,754.6,7579,RIGHT,2,Counting
Lina2,3,22,9492,10124,634,821.6,768.4,7598,RIGHT,2,Counting
Lina2,3,23,10136,10306,172,804.8,757.1,7443,RIGHT,2,Counting
Lina2,3,24,10316,10994,680,827.7,766.7,7487,RIGHT,2,Counting
Lina2,3,25,11018,11458,442,830.6,700.2,7600,RIGHT,2,Counting
Lina2,3,26,11480,12574,1096,726.2,715.3,7359,RIGHT,2,Counting
Lina2,3,27,12598,13304,708,607,713.7,7346,RIGHT,2,Counting
Lina2,3,28,13318,13864,548,567,707.4,7099,RIGHT,2,Counting
Lina2,3,29,13874,14310,438,544.2,705.7,7069,RIGHT,2,Counting
Lina2,3,30,14338,14498,162,477.2,787.2,7182,RIGHT,2,Counting
Lina2,3,31,14512,14926,416,510.1,781.3,7209,RIGHT,2,Counting
Lina2,3,32,14958,15322,366,645.3,783.6,7071,RIGHT,2,Counting
Lina2,3,33,15352,15726,376,509.1,791.8,7023,RIGHT,2,Counting
Lina2,3,34,15746,16196,452,451.9,788.9,7078,RIGHT,2,Counting
Lina2,3,35,16208,17898,1692,417.4,816.2,7223,RIGHT,2,Counting
Lina2,3,36,17914,18206,294,380.4,834.9,7436,RIGHT,2,Counting
Lina2,3,37,18234,18408,176,303.9,895.2,7441,RIGHT,2,Counting
Lina2,3,38,18438,19040,604,303.1,799,7243,RIGHT,2,Counting
Lina2,3,39,19050,19282,234,272.9,797.1,6965,RIGHT,2,Counting
Lina2,3,40,19294,19602,310,301.4,800.5,6836,RIGHT,2,Counting
Lina2,3,41,19620,20484,866,242.6,805,6887,RIGHT,2,Counting
Lina2,3,42,20512,20842,332,380.6,718,6945,RIGHT,2,Counting
Lina2,3,43,20854,21168,316,397.5,716.4,6816,RIGHT,2,Counting
Lina2,4,1,40,234,196,152.3,708.2,6597,RIGHT,2,Counting
Lina2,4,2,274,552,280,406.7,708.5,6581,RIGHT,2,Counting
Lina2,4,3,608,668,62,991.5,548.6,6454,RIGHT,2,Counting
Lina2,4,4,878,1066,190,118.2,506.8,6186,RIGHT,2,Counting
Lina2,4,5,1124,1364,242,163.3,978.3,6294,RIGHT,2,Counting
Lina2,4,6,1420,1616,198,128.1,610.6,6189,RIGHT,2,Counting
Lina2,4,7,1652,2010,360,119.1,858.8,6094,RIGHT,2,Counting
Lina2,4,8,2048,2404,358,137.6,689.9,6102,RIGHT,2,Counting
Lina2,4,9,2420,2762,344,103.1,725.8,6005,RIGHT,2,Counting
Lina2,4,10,2798,2994,198,161.8,579.9,6098,RIGHT,2,Counting
Lina2,4,11,3022,3460,440,133.1,459.4,6147,RIGHT,2,Counting
Lina2,4,12,3480,3784,306,136.4,410.8,6293,RIGHT,2,Counting
Lina2,4,13,3804,4288,486,112.8,366.4,6376,RIGHT,2,Counting
Lina2,4,14,4316,4712,398,115.2,481.5,6558,RIGHT,2,Counting
Lina2,4,15,4736,5052,318,127.6,398.7,6726,RIGHT,2,Counting
Lina2,4,16,5080,5282,204,109.2,292.9,6756,RIGHT,2,Counting
Lina2,4,17,5302,5510,210,119.2,251.7,6826,RIGHT,2,Counting
Lina2,4,18,5536,5842,308,123.5,149.2,6680,RIGHT,2,Counting
Lina2,4,19,5866,6172,308,137.3,70.3,6485,RIGHT,2,Counting
Lina2,4,20,6192,7028,838,157.8,30.2,6771,RIGHT,2,Counting
Lina2,4,21,7042,7480,440,188.5,15.7,7200,RIGHT,2,Counting
Lina2,4,22,7510,7856,348,212,108.1,7393,RIGHT,2,Counting
Lina2,4,23,7874,8238,366,245.4,75.5,7448,RIGHT,2,Counting
Lina2,4,24,8258,8642,386,212.9,130.2,7476,RIGHT,2,Counting
Lina2,4,25,8662,9528,868,190.3,196.9,7364,RIGHT,2,Counting
Lina2,4,26,9556,10414,860,223.9,314.6,7190,RIGHT,2,Counting
Lina2,4,27,10436,11578,1144,181.3,372.6,7266,RIGHT,2,Counting
Lina2,4,28,11604,11974,372,259.5,430.4,7432,RIGHT,2,Counting
Lina2,4,29,11994,12298,306,277.4,487.4,7554,RIGHT,2,Counting
Lina2,4,30,12322,12578,258,307.5,427.7,7408,RIGHT,2,Counting
Lina2,4,31,12608,13286,680,224,500.7,7108,RIGHT,2,Counting
Lina2,4,32,13308,13882,576,254.7,569.5,7237,RIGHT,2,Counting
Lina2,4,33,13894,14494,602,290.6,592.7,7189,RIGHT,2,Counting
Lina2,4,34,14522,14930,410,205.3,665,7131,RIGHT,2,Counting
Lina2,4,35,14954,15246,294,292.3,654.1,7179,RIGHT,2,Counting
Lina2,4,36,15498,15782,286,202,719.6,7312,RIGHT,2,Counting
Lina2,4,37,15794,16682,890,224.9,741.4,7474,RIGHT,2,Counting
Lina2,4,38,16704,17392,690,294.3,732.7,7162,RIGHT,2,Counting
Lina2,4,39,17408,18082,676,287.1,769.7,7299,RIGHT,2,Counting
Lina2,4,40,18104,18436,334,238.8,823.9,7116,RIGHT,2,Counting
Lina2,4,41,18458,19572,1116,312.3,811.1,7090,RIGHT,2,Counting
Lina2,4,42,19592,20178,588,321.7,862.4,7286,RIGHT,2,Counting
Lina2,4,43,20200,21136,938,244.5,911.6,7295,RIGHT,2,Counting
Lina2,5,1,4,496,494,296.3,971.4,7207,RIGHT,2,Counting
Lina2,5,2,546,704,160,754.3,834.5,7141,RIGHT,2,Counting
Lina2,5,3,754,894,142,809.3,522.3,6796,RIGHT,2,Counting
Lina2,5,4,950,1108,160,252,437.7,6445,RIGHT,2,Counting
Lina2,5,5,1128,1212,86,183.3,434.3,6252,RIGHT,2,Counting
Lina2,5,6,1422,1512,92,188.7,429.9,6113,RIGHT,2,Counting
Lina2,5,7,1544,1772,230,358.1,532.4,6275,RIGHT,2,Counting
Lina2,5,8,1784,1992,210,334.3,537.6,6403,RIGHT,2,Counting
Lina2,5,9,2020,2168,150,335.3,632.6,6263,RIGHT,2,Counting
Lina2,5,10,2196,2470,276,352.1,521.4,6089,RIGHT,2,Counting
Lina2,5,11,2482,2856,376,370.6,516.3,5985,RIGHT,2,Counting
Lina2,5,12,2872,3382,512,381.8,563.1,6438,RIGHT,2,Counting
Lina2,5,13,3394,3556,164,357.9,570.4,6671,RIGHT,2,Counting
Lina2,5,14,3576,3862,288,394.1,555.2,6754,RIGHT,2,Counting
Lina2,5,15,3872,4188,318,412.9,545.7,6590,RIGHT,2,Counting
Lina2,5,16,4204,4370,168,389.6,521.6,6518,RIGHT,2,Counting
Lina2,5,17,4386,4762,378,398.7,491.9,6591,RIGHT,2,Counting
Lina2,5,18,4790,5090,302,393.5,586.4,6646,RIGHT,2,Counting
Lina2,5,19,5110,6034,926,447.7,605.6,6756,RIGHT,2,Counting
Lina2,5,20,6050,6322,274,430.1,645.2,6789,RIGHT,2,Counting
Lina2,5,21,6336,7110,776,453.7,635.9,6711,RIGHT,2,Counting
Lina2,5,22,7126,7568,444,481.1,631.8,6524,RIGHT,2,Counting
Lina2,5,23,7580,8458,880,482.7,607.1,6387,RIGHT,2,Counting
Lina2,5,24,8478,9106,630,490.7,576.3,6343,RIGHT,2,Counting
Lina2,5,25,9126,9426,302,458,536.4,6225,RIGHT,2,Counting
Lina2,5,26,9690,10228,540,473.4,521.9,6241,RIGHT,2,Counting
Lina2,5,27,10236,10488,254,460.8,525.1,6235,RIGHT,2,Counting
Lina2,5,28,10498,11126,630,474.5,525.4,6285,RIGHT,2,Counting
Lina2,5,29,11148,11322,176,464.3,478.5,6316,RIGHT,2,Counting
Lina2,5,30,11338,12172,836,452.1,448.8,6424,RIGHT,2,Counting
Lina2,5,31,12182,12466,286,444.7,438.8,6567,RIGHT,2,Counting
Lina2,5,32,12484,12750,268,385.4,435.1,6657,RIGHT,2,Counting
Lina2,5,33,12770,13020,252,421.4,401,6748,RIGHT,2,Counting
Lina2,5,34,13034,13340,308,429.1,374.9,6756,RIGHT,2,Counting
Lina2,5,35,13352,13970,620,463.2,398.3,6840,RIGHT,2,Counting
Lina2,5,36,13982,14342,362,485.8,407.8,7044,RIGHT,2,Counting
Lina2,5,37,14360,14956,598,513,440.9,7299,RIGHT,2,Counting
Lina2,5,38,14966,15784,820,525.6,457.3,7118,RIGHT,2,Counting
Lina2,5,39,15796,16938,1144,498.9,479.8,7144,RIGHT,2,Counting
Lina2,5,40,16946,18356,1412,505.7,482.6,7463,RIGHT,2,Counting
Lina2,5,41,18594,18868,276,516.5,490.2,7443,RIGHT,2,Counting
Lina2,5,42,18878,19224,348,503,498.3,7444,RIGHT,2,Counting
Lina2,5,43,19236,19760,526,520.2,514.5,7162,RIGHT,2,Counting
Lina2,5,44,19780,20072,294,502,564.6,7373,RIGHT,2,Counting
Lina2,5,45,20084,20656,574,511.8,556.6,7452,RIGHT,2,Counting
Lina2,5,46,20670,21118,450,544,574.6,7447,RIGHT,2,Counting
Lina2,5,47,21132,21184,54,537.6,553.6,7454,RIGHT,2,Counting
Lina2,6,1,4,584,582,655.3,282.2,7744,RIGHT,2,Counting
Lina2,6,2,610,816,208,726.6,333.1,8015,RIGHT,2,Counting
Lina2,6,3,868,1026,160,269.8,130.1,8073,RIGHT,2,Counting
Lina2,6,4,1052,1414,364,231.6,32,7835,RIGHT,2,Counting
Lina2,6,5,1462,1662,202,662.3,16.4,7551,RIGHT,2,Counting
Lina2,6,6,1710,2022,314,1069.2,54.3,7497,RIGHT,2,Counting
Lina2,6,7,2074,2510,438,1488.3,221.1,7392,RIGHT,2,Counting
Lina2,6,8,2558,2806,250,1534.6,516.5,7445,RIGHT,2,Counting
Lina2,6,9,2852,3114,264,1172.6,421.8,7606,RIGHT,2,Counting
Lina2,6,10,3158,3470,314,960,323.8,7508,RIGHT,2,Counting
Lina2,6,11,3510,3840,332,747.2,364.9,7406,RIGHT,2,Counting
Lina2,6,12,3900,4176,278,676.3,771.6,7551,RIGHT,2,Counting
Lina2,6,13,4224,4360,138,788.6,512,7553,RIGHT,2,Counting
Lina2,6,14,4424,4678,256,681.2,889.8,7767,RIGHT,2,Counting
Lina2,6,15,4694,4870,178,702.7,853.9,7920,RIGHT,2,Counting
Lina2,6,16,4924,5210,288,500.8,545.6,7878,RIGHT,2,Counting
Lina2,6,17,5244,5582,340,340.1,591.2,7533,RIGHT,2,Counting
Lina2,6,18,5634,6038,406,284.2,877.4,7975,RIGHT,2,Counting
Lina2,6,19,6072,6370,300,148,897.3,8169,RIGHT,2,Counting
Lina2,6,20,6442,6746,306,1058.1,905.1,8126,RIGHT,2,Counting
Lina2,6,21,6800,7044,246,1341.8,1001.2,7857,RIGHT,2,Counting
Lina2,6,22,7072,7362,292,1184.2,972.3,7883,RIGHT,2,Counting
Lina2,6,23,7412,7654,244,699.1,959.4,8012,RIGHT,2,Counting
Lina2,6,24,7680,7924,246,741.1,818.7,8089,RIGHT,2,Counting
Lina2,6,25,7958,8136,180,939.7,825.1,7887,RIGHT,2,Counting
Lina2,6,26,8194,8528,336,1596.2,909.2,7730,RIGHT,2,Counting
Lina2,6,27,8576,8958,384,1580.7,694.1,7840,RIGHT,2,Counting
Lina2,6,28,8990,9288,300,1412,728.2,7933,RIGHT,2,Counting
Lina2,6,29,9366,9738,374,319.2,832.6,8350,RIGHT,2,Counting
Lina2,6,30,9774,10112,340,142,863.1,8378,RIGHT,2,Counting
Lina2,6,31,10162,10398,238,371.6,609.7,8402,RIGHT,2,Counting
Lina2,6,32,10428,10816,390,230.9,537,8247,RIGHT,2,Counting
Lina2,6,33,10858,11056,200,425.7,543.6,8281,RIGHT,2,Counting
Lina2,6,34,11122,11434,314,1252.6,532.9,8122,RIGHT,2,Counting
Lina2,6,35,11484,11896,414,1550.2,534.3,7730,RIGHT,2,Counting
Lina2,6,36,11954,12276,324,926.3,410.8,7816,RIGHT,2,Counting
Lina2,6,37,12326,12582,258,1289.8,183,7623,RIGHT,2,Counting
Lina2,6,38,12602,12760,160,1305.3,132.7,7538,RIGHT,2,Counting
Lina2,6,39,12826,13042,218,1087,497.5,7727,RIGHT,2,Counting
Lina2,6,40,13060,13302,244,1071.2,459.5,7864,RIGHT,2,Counting
Lina2,6,41,13326,13538,214,1022.1,524.7,8091,RIGHT,2,Counting
Lina2,6,42,13600,13878,280,655.9,96.2,8118,RIGHT,2,Counting
Lina2,6,43,13926,14364,440,291,84,7842,RIGHT,2,Counting
Lina2,6,44,14408,14634,228,551.2,71.5,7908,RIGHT,2,Counting
Lina2,6,45,14706,15002,298,1421.8,268.4,7989,RIGHT,2,Counting
Lina2,6,46,15238,15304,68,1606.4,429.6,8079,RIGHT,2,Counting
Lina2,6,47,15330,15542,214,1632.6,345,8090,RIGHT,2,Counting
Lina2,6,48,15604,15906,304,1083.7,654.6,8353,RIGHT,2,Counting
Lina2,6,49,15950,16336,388,863.6,855.2,8311,RIGHT,2,Counting
Lina2,6,50,16364,16608,246,747.1,833,8268,RIGHT,2,Counting
Lina2,6,51,16652,17112,462,992.9,680.5,8267,RIGHT,2,Counting
Lina2,6,52,17136,17498,364,1103.2,612.7,8412,RIGHT,2,Counting
Lina2,6,53,17556,18082,528,1253.9,988.6,8444,RIGHT,2,Counting
Lina2,6,54,18102,18258,158,1196.1,994.8,8361,RIGHT,2,Counting
Lina2,6,55,18332,18642,312,230.9,895.3,8319,RIGHT,2,Counting
Lina2,6,56,18664,18846,184,274.5,831.9,8157,RIGHT,2,Counting
Lina2,6,57,18890,19272,384,592.7,817.5,8191,RIGHT,2,Counting
Lina2,6,58,19298,19492,196,693.4,817.5,8259,RIGHT,2,Counting
Lina2,6,59,19582,19964,384,1461.3,454.7,8004,RIGHT,2,Counting
Lina2,6,60,20010,20216,208,1533.4,283.2,7743,RIGHT,2,Counting
Lina2,6,61,20274,20568,296,857.5,148.5,7869,RIGHT,2,Counting
Lina2,6,62,20616,20870,256,488.2,68.2,7905,RIGHT,2,Counting
Lina2,6,63,20900,21126,228,626.3,83.4,7870,RIGHT,2,Counting
Lina2,6,64,21196,21714,520,261.2,574.1,8123,RIGHT,2,Counting
Lina2,6,65,21742,22066,326,416.6,604.3,8158,RIGHT,2,Counting
Lina2,6,66,22102,22474,374,510.7,730.6,8316,RIGHT,2,Counting
Lina2,6,67,22500,22792,294,596.8,716.7,8512,RIGHT,2,Counting
Lina2,6,68,22826,23370,546,557,599.8,8495,RIGHT,2,Counting
Lina2,6,69,23414,23570,158,804.8,499.1,8427,RIGHT,2,Counting
Lina2,6,70,23848,24292,446,550.8,624.6,8439,RIGHT,2,Counting
Lina2,6,71,24320,24582,264,463.1,587.5,8307,RIGHT,2,Counting
Lina2,6,72,24608,25062,456,549.4,602.7,8064,RIGHT,2,Counting
Lina2,6,73,25078,25456,380,533.9,638.9,8230,RIGHT,2,Counting
Lina2,6,74,25526,25754,230,384.2,125.8,8204,RIGHT,2,Counting
Lina2,6,75,25782,26066,286,239.8,52.2,8244,RIGHT,2,Counting
Lina2,6,76,26112,26382,272,674.5,16.1,8077,RIGHT,2,Counting
Lina2,6,77,26454,26848,396,1595.7,168.4,7933,RIGHT,2,Counting
Lina2,6,78,26874,27420,548,1679.2,210.3,7910,RIGHT,2,Counting
Lina2,6,79,27432,28228,798,1650.8,249.8,7900,RIGHT,2,Counting
Lina2,6,80,28286,28566,282,1535.3,567.2,8201,RIGHT,2,Counting
Lina2,6,81,28616,28994,380,1629.2,364.4,8158,RIGHT,2,Counting
Lina2,6,82,29046,29350,306,1201.3,266.6,8270,RIGHT,2,Counting
Lina2,6,83,29396,29798,404,898.4,381,7993,RIGHT,2,Counting
Lina2,6,84,29816,30252,438,934.2,412.2,7947,RIGHT,2,Counting
Lina2,6,85,30330,30574,246,1121.7,944.1,8218,RIGHT,2,Counting
Lina2,6,86,30600,30862,264,1237.7,961.6,8282,RIGHT,2,Counting
Lina2,6,87,30936,31252,318,225.2,917.9,8367,RIGHT,2,Counting
Lina2,6,88,31290,31586,298,201.7,815.5,8140,RIGHT,2,Counting
Lina2,6,89,31610,31962,354,259,735.8,8000,RIGHT,2,Counting
Lina2,6,90,32032,32274,244,349.8,112.7,7922,RIGHT,2,Counting
Lina2,6,91,32322,32638,318,669.1,31.2,7967,RIGHT,2,Counting
Lina2,6,92,32876,33008,134,1437.4,125.9,7820,RIGHT,2,Counting
Lina2,6,93,33228,33394,168,1163.7,267.1,8016,RIGHT,2,Counting
Lina2,6,94,33440,33722,284,771.9,272.6,8135,RIGHT,2,Counting
Lina2,6,95,33782,34062,282,1078.7,678.2,7656,RIGHT,2,Counting
Lina2,6,96,34086,34302,218,1176.2,642.7,7399,RIGHT,2,Counting
Lina2,6,97,34354,34662,310,1585.9,1042.1,7316,RIGHT,2,Counting
Lina2,6,98,34704,34978,276,1216.8,1016.1,7644,RIGHT,2,Counting
Lina2,6,99,35006,35258,254,1093.2,861.9,7801,RIGHT,2,Counting
Lina2,6,100,35312,35560,250,618.2,918.3,7881,RIGHT,2,Counting
Lina2,6,101,35584,35900,318,732.1,871.4,7827,RIGHT,2,Counting
Lina2,6,102,35942,36370,430,955.3,875,7929,RIGHT,2,Counting
Lina2,6,103,36416,36462,48,1223.2,980.7,8030,RIGHT,2,Counting
Lina2,6,104,36738,36798,62,1540,768.3,8740,RIGHT,2,Counting
Lina2,6,105,36924,37594,672,690.5,660.9,8336,RIGHT,2,Counting
Lina2,6,106,37618,37874,258,773.8,662.5,8321,RIGHT,2,Counting
Lina2,6,107,37974,38144,172,984.4,260.4,8239,RIGHT,2,Counting
Lina2,6,108,38172,38378,208,1030.2,123.8,8141,RIGHT,2,Counting
Lina2,6,109,38430,38752,324,602,34.4,7893,RIGHT,2,Counting
Lina2,6,110,38806,39122,318,948.2,319.8,7876,RIGHT,2,Counting
Lina2,6,111,39146,39430,286,1036.5,335.8,7970,RIGHT,2,Counting
Lina2,6,112,39488,39832,346,1665.2,217.4,7664,RIGHT,2,Counting
Lina2,6,113,39892,40144,254,1487.3,607.7,7739,RIGHT,2,Counting
Lina2,6,114,40172,40362,192,1578.5,523.7,7771,RIGHT,2,Counting
Lina2,6,115,40422,40830,410,1097.5,182.9,7975,RIGHT,2,Counting
Lina2,6,116,40862,41074,214,948.8,223.3,8112,RIGHT,2,Counting
Lina2,6,117,41138,41178,42,281.4,105.5,8244,RIGHT,2,Counting
Lina2,7,1,4,334,332,272.9,114.8,8290,RIGHT,2,Counting
Lina2,7,2,410,532,124,632.3,656.9,8464,RIGHT,2,Counting
Lina2,7,3,576,866,292,719.8,877.6,8322,RIGHT,2,Counting
Lina2,7,4,906,1052,148,792.3,650.3,7636,RIGHT,2,Counting
Lina2,7,5,1302,1370,70,798.3,652.3,7145,RIGHT,2,Counting
Lina2,7,6,1428,1604,178,220.2,572.6,7202,RIGHT,2,Counting
Lina2,7,7,1652,1892,242,427.9,963.8,7323,RIGHT,2,Counting
Lina2,7,8,1932,2142,212,632.6,898.4,7399,RIGHT,2,Counting
